phase,split,checkpoint_type,epoch,sample_index,user_id,target_timestamp,history_apps,history_ids,length,target_app,target_id,predicted_app,predicted_target_id,predicted_probability,hit_rank,top_k_apps,top_k_target_ids,top_k_probabilities,top_k_logits,logits,probabilities
final_eval,val,last,,35,device-00000219,2026-05-01 15:32:30,华为音乐|日历,"[6,9]",2,微信,3,WPS,0,0.08221323,5,"[""WPS"",""华为浏览器"",""华为视频""]","[0,1,5]","[0.08221323,0.0662447,0.06583761]","[0.43809807,0.22213724,0.21597323]","[0.43809807,0.22213724,0.13452947,0.10344897,0.1004296,0.21597323,-0.0253174,0.0612502,-0.13470033,-0.00253996,0.01520391,-0.21152437,-0.12883945,-0.21909508,-0.33618486,-0.16169676,-0.06966123,-0.2113151,-0.31717759]","[0.08221323,0.0662447,0.0606881,0.0588309,0.05865353,0.06583761,0.05172291,0.05639996,0.04636375,0.05291454,0.05386183,0.04293527,0.04663628,0.04261145,0.03790312,0.04512883,0.04947942,0.04294426,0.03863044]"
final_eval,val,last,,36,device-00000219,2026-05-01 15:33:26,华为音乐|日历|微信,"[6,9,5]",3,备忘录,2,WPS,0,0.08942398,5,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08942398,0.08346154,0.06773421]","[0.52854908,0.45954612,0.25075164]","[0.52854908,0.45954612,0.16265635,0.15483858,0.25075164,0.1869538,0.02835028,0.05403936,-0.18195896,-0.02097772,-0.04750931,-0.24926916,-0.17920074,-0.31073314,-0.40895617,-0.25845218,-0.19928247,-0.29829445,-0.41609108]","[0.08942398,0.08346154,0.06202243,0.06153945,0.06773421,0.06354788,0.0542276,0.0556387,0.04394245,0.05161757,0.05026608,0.04108202,0.04406382,0.03863299,0.03501875,0.04070649,0.04318777,0.03911654,0.03476978]"
final_eval,val,last,,37,device-00000219,2026-05-09 20:34:26,小红书,[14],1,抖音,6,哔哩哔哩,7,0.06432129,6,"[""哔哩哔哩"",""WPS"",""华为邮箱""]","[7,0,9]","[0.06432129,0.06377723,0.06236688]","[0.17651232,0.16801785,0.1456559]","[0.16801785,-0.18998936,-0.0703953,0.0208609,-0.05961819,0.07685486,0.04695208,0.17651232,0.032841,0.1456559,-0.0061837,-0.1425973,-0.13067964,-0.02368091,-0.29834348,-0.03693882,0.0637308,-0.14015351,-0.25349635]","[0.06377723,0.04458462,0.05024862,0.05504986,0.05079309,0.05822026,0.05650508,0.06432129,0.05571333,0.06236688,0.05358101,0.04674846,0.04730892,0.05265165,0.04000622,0.0519582,0.05746116,0.04686283,0.04184122]"
final_eval,val,last,,38,device-00000219,2026-05-09 21:29:55,小红书|抖音,"[14,8]",2,哔哩哔哩,7,华为视频,5,0.07132325,2,"[""华为视频"",""哔哩哔哩"",""华为邮箱""]","[5,7,9]","[0.07132325,0.06869306,0.06418624]","[0.29817286,0.2605986,0.19273925]","[0.17761949,-0.07206459,-0.2233661,-0.09089492,0.03734828,0.29817286,0.13799098,0.2605986,0.08533431,0.19273925,-0.00306002,-0.1691674,-0.11699551,0.05388548,-0.17484778,-0.1568858,-0.07611335,-0.27712002,-0.28036457]","[0.06322306,0.04925372,0.04233793,0.04833494,0.05494858,0.07132325,0.06076661,0.06869306,0.05764963,0.06418624,0.05277247,0.04469592,0.04708968,0.05586483,0.04444275,0.04524824,0.04905471,0.04012218,0.03999222]"
final_eval,val,last,,39,device-00000238,2026-05-17 14:34:53,华为音乐,[6],1,微信,3,WPS,0,0.06760579,11,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.06760579,0.06420808,0.05801192]","[0.238914,0.18734938,0.08586904]","[0.238914,0.05297065,0.02051903,0.00647135,0.0255587,0.18734938,0.01990644,0.08586904,-0.09646695,0.0306989,0.03073226,-0.14133199,-0.07435831,-0.10631856,-0.17755884,-0.13306344,0.05319493,-0.14382206,-0.23478298]","[0.06760579,0.05613448,0.05434207,0.05358402,0.05461662,0.06420808,0.05430879,0.05801192,0.04834257,0.05489808,0.05489992,0.04622162,0.04942327,0.04786866,0.04457712,0.04660539,0.05614707,0.04610667,0.04209785]"
final_eval,val,last,,40,device-00000238,2026-05-17 14:57:38,华为音乐|微信,"[6,5]",2,华为浏览器,1,WPS,0,0.08382976,2,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08382976,0.0786856,0.06533507]","[0.45272893,0.38940108,0.20346981]","[0.45272893,0.38940108,0.11474198,0.08817964,0.20346981,0.18015651,0.07276746,0.06504381,-0.15222658,-0.00146014,-0.10335623,-0.21625757,-0.17291176,-0.27412951,-0.34910506,-0.22766018,-0.1718937,-0.30460158,-0.3799341]","[0.08382976,0.0786856,0.05978777,0.05822058,0.06533507,0.06382951,0.05733015,0.05688905,0.04577933,0.05322877,0.04807214,0.04293991,0.0448421,0.04052543,0.03759812,0.04245306,0.04488777,0.03930916,0.03645669]"
final_eval,val,last,,41,device-00000238,2026-05-17 15:00:12,华为音乐|微信|华为浏览器,"[6,5,3]",3,备忘录,2,WPS,0,0.10177499,6,"[""WPS"",""华为浏览器"",""微信""]","[0,1,3]","[0.10177499,0.08292478,0.07265378]","[0.6487394,0.44390899,0.31168035]","[0.6487394,0.44390899,0.10438064,0.31168035,0.11757616,0.12696406,0.08336774,0.03576132,-0.17364483,-0.16576177,-0.21021536,-0.29351825,-0.22031699,-0.32318878,-0.3816894,-0.21325551,-0.20992948,-0.33456814,-0.38634598]","[0.10177499,0.08292478,0.05905125,0.07265378,0.05983562,0.06039999,0.05782336,0.05513509,0.04471818,0.04507209,0.04311236,0.03966649,0.04267904,0.03850685,0.0363188,0.04298149,0.04312468,0.03807115,0.03615007]"
final_eval,val,last,,42,device-00000238,2026-05-18 21:07:55,哔哩哔哩,[10],1,抖音,6,中望CAD,16,0.06170132,11,"[""中望CAD"",""WPS"",""华为音乐""]","[16,0,4]","[0.06170132,0.06125453,0.06096523]","[0.17013587,0.16286834,0.15813416]","[0.16286834,-0.06946307,0.03221462,0.04134975,0.15813416,0.05780338,0.01809486,0.14868805,-0.02365379,0.1130351,0.00750798,-0.12248217,0.02843578,-0.13768506,-0.19063416,0.05727087,0.17013587,-0.15145665,-0.22342873]","[0.06125453,0.04855545,0.05375218,0.05424546,0.06096523,0.05514538,0.05299854,0.06039206,0.05083147,0.05827683,0.05244041,0.04604814,0.05354944,0.04535337,0.04301441,0.05511602,0.06170132,0.04473306,0.04162666]"
final_eval,val,last,,43,device-00000238,2026-05-25 20:57:46,华为邮箱,[11],1,日历,8,抖音,6,0.06126747,19,"[""抖音"",""海泰浏览器"",""哔哩哔哩""]","[6,11,7]","[0.06126747,0.0603568,0.0572639]","[0.15634371,0.1413683,0.08876499]","[0.06504051,0.02116998,0.01955166,-0.05610375,-0.05253843,-0.02623208,0.15634371,0.08876499,-0.22099677,-0.0297109,0.00456042,0.1413683,-0.08394878,0.00039666,-0.0116505,0.02978157,0.02949294,-0.07606654,0.02093893]","[0.05592133,0.05352107,0.05343452,0.04954105,0.049718,0.05104325,0.06126747,0.0572639,0.04201004,0.05086599,0.05263945,0.0603568,0.04818061,0.05242072,0.05179299,0.05398396,0.05396838,0.04856188,0.0535087]"
final_eval,val,last,,44,device-00000244,2026-05-01 16:45:57,哔哩哔哩,[10],1,小红书,10,中望CAD,16,0.06170132,12,"[""中望CAD"",""WPS"",""华为音乐""]","[16,0,4]","[0.06170132,0.06125453,0.06096523]","[0.17013587,0.16286834,0.15813416]","[0.16286834,-0.06946307,0.03221462,0.04134975,0.15813416,0.05780338,0.01809486,0.14868805,-0.02365379,0.1130351,0.00750798,-0.12248217,0.02843578,-0.13768506,-0.19063416,0.05727087,0.17013587,-0.15145665,-0.22342873]","[0.06125453,0.04855545,0.05375218,0.05424546,0.06096523,0.05514538,0.05299854,0.06039206,0.05083147,0.05827683,0.05244041,0.04604814,0.05354944,0.04535337,0.04301441,0.05511602,0.06170132,0.04473306,0.04162666]"
final_eval,val,last,,45,device-00000244,2026-05-01 17:14:24,哔哩哔哩|小红书,"[10,14]",2,华为视频,5,WPS,0,0.06483552,5,"[""WPS"",""哔哩哔哩"",""华为邮箱""]","[0,7,9]","[0.06483552,0.06350224,0.06292342]","[0.20471126,0.183933,0.17477608]","[0.20471126,-0.1563701,-0.01172237,0.08803017,0.11963979,0.12903889,0.02062501,0.183933,0.05911354,0.17477608,0.02802962,-0.18163401,-0.03896492,-0.14388901,-0.36950114,-0.07648674,0.14135946,-0.19408232,-0.29811734]","[0.06483552,0.04518532,0.05221762,0.05769511,0.05954796,0.0601103,0.05393434,0.06350224,0.05605066,0.06292342,0.05433518,0.04405806,0.05081428,0.04575281,0.03651201,0.04894296,0.06085547,0.04351301,0.03921365]"
final_eval,val,last,,46,device-00000244,2026-05-05 23:57:08,WPS,[2],1,微信,3,华为浏览器,1,0.09829451,4,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,val,last,,47,device-00000275,2026-05-01 12:19:00,WPS,[2],1,华为浏览器,1,华为浏览器,1,0.09829451,1,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,val,last,,48,device-00000275,2026-05-26 09:54:20,WPS,[2],1,华为视频,5,华为浏览器,1,0.09829451,11,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,val,last,,49,device-00000310,2026-05-17 13:59:28,WPS,[2],1,华为浏览器,1,华为浏览器,1,0.09829451,1,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,val,last,,50,device-00000333,2026-05-01 12:45:08,哔哩哔哩,[10],1,小红书,10,中望CAD,16,0.06170132,12,"[""中望CAD"",""WPS"",""华为音乐""]","[16,0,4]","[0.06170132,0.06125453,0.06096523]","[0.17013587,0.16286834,0.15813416]","[0.16286834,-0.06946307,0.03221462,0.04134975,0.15813416,0.05780338,0.01809486,0.14868805,-0.02365379,0.1130351,0.00750798,-0.12248217,0.02843578,-0.13768506,-0.19063416,0.05727087,0.17013587,-0.15145665,-0.22342873]","[0.06125453,0.04855545,0.05375218,0.05424546,0.06096523,0.05514538,0.05299854,0.06039206,0.05083147,0.05827683,0.05244041,0.04604814,0.05354944,0.04535337,0.04301441,0.05511602,0.06170132,0.04473306,0.04162666]"
final_eval,val,last,,51,device-00000333,2026-05-01 12:45:36,哔哩哔哩|小红书,"[10,14]",2,哔哩哔哩,7,WPS,0,0.06483552,2,"[""WPS"",""哔哩哔哩"",""华为邮箱""]","[0,7,9]","[0.06483552,0.06350224,0.06292342]","[0.20471126,0.183933,0.17477608]","[0.20471126,-0.1563701,-0.01172237,0.08803017,0.11963979,0.12903889,0.02062501,0.183933,0.05911354,0.17477608,0.02802962,-0.18163401,-0.03896492,-0.14388901,-0.36950114,-0.07648674,0.14135946,-0.19408232,-0.29811734]","[0.06483552,0.04518532,0.05221762,0.05769511,0.05954796,0.0601103,0.05393434,0.06350224,0.05605066,0.06292342,0.05433518,0.04405806,0.05081428,0.04575281,0.03651201,0.04894296,0.06085547,0.04351301,0.03921365]"
final_eval,val,last,,52,device-00000333,2026-05-01 15:28:15,小红书,[14],1,哔哩哔哩,7,哔哩哔哩,7,0.06432129,1,"[""哔哩哔哩"",""WPS"",""华为邮箱""]","[7,0,9]","[0.06432129,0.06377723,0.06236688]","[0.17651232,0.16801785,0.1456559]","[0.16801785,-0.18998936,-0.0703953,0.0208609,-0.05961819,0.07685486,0.04695208,0.17651232,0.032841,0.1456559,-0.0061837,-0.1425973,-0.13067964,-0.02368091,-0.29834348,-0.03693882,0.0637308,-0.14015351,-0.25349635]","[0.06377723,0.04458462,0.05024862,0.05504986,0.05079309,0.05822026,0.05650508,0.06432129,0.05571333,0.06236688,0.05358101,0.04674846,0.04730892,0.05265165,0.04000622,0.0519582,0.05746116,0.04686283,0.04184122]"
final_eval,val,last,,53,device-00000333,2026-05-01 15:55:30,小红书|哔哩哔哩,"[14,10]",2,华为浏览器,1,WPS,0,0.06550192,17,"[""WPS"",""哔哩哔哩"",""中望CAD""]","[0,7,16]","[0.06550192,0.06503272,0.06202646]","[0.22476357,0.2175746,0.17024511]","[0.22476357,-0.194217,0.01348235,0.03655516,0.10753543,0.10786396,0.11159579,0.2175746,0.01184122,0.10632782,-0.02173973,-0.16880134,-0.02353032,-0.08024017,-0.28772348,0.07793412,0.17024511,-0.18391916,-0.35102278]","[0.06550192,0.04308173,0.05302684,0.05426455,0.05825625,0.05827539,0.05849327,0.06503272,0.05293989,0.05818594,0.05119164,0.04419071,0.05110005,0.04828282,0.03923591,0.05655706,0.06202646,0.04352767,0.03682928]"
final_eval,val,last,,54,device-00000333,2026-05-05 21:18:13,华为视频,[7],1,WPS,0,WPS,0,0.06934109,1,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.06934109,0.06846151,0.06066411]","[0.29817939,0.28541347,0.1644941]","[0.29817939,0.04557058,-0.02868778,0.14289367,0.14310259,0.28541347,0.16163646,0.1644941,0.09409276,0.10849963,-0.07100647,-0.28519806,-0.10359421,-0.2001144,-0.1188909,-0.02399483,-0.03915326,-0.16259456,-0.2468778]","[0.06934109,0.05386219,0.05000737,0.05936779,0.0593802,0.06846151,0.060491,0.06066411,0.05654015,0.05736061,0.04793528,0.03869306,0.04639836,0.04212932,0.04569401,0.05024261,0.04948675,0.04374003,0.04020456]"
final_eval,val,last,,55,device-00000365,2026-05-04 07:58:11,海泰浏览器,[13],1,华为浏览器,1,华为视频,5,0.0592574,18,"[""华为视频"",""抖音"",""WPS""]","[5,6,0]","[0.0592574,0.05877938,0.05876089]","[0.08608423,0.07798489,0.07767017]","[0.07767017,-0.16042776,-0.02800775,0.0594307,-0.0545684,0.08608423,0.07798489,0.05027594,-0.09379466,-0.02171817,-0.02446594,-0.11679433,-0.02839344,-0.0404012,-0.13613491,0.00341327,0.00053446,-0.11299405,-0.22294341]","[0.05876089,0.04631096,0.05286802,0.05769884,0.05148229,0.0592574,0.05877938,0.05717303,0.04950193,0.05320159,0.0530556,0.0483764,0.05284764,0.05221684,0.04744976,0.05455556,0.05439873,0.04856059,0.04350444]"
final_eval,val,last,,56,device-00000365,2026-05-05 09:47:16,备忘录,[4],1,飞书,14,WPS,0,0.08971044,16,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.08971044,0.07165939,0.06338761]","[0.51290429,0.28824121,0.16558544]","[0.51290429,0.28824121,0.16558544,0.02131892,0.06147591,-0.05240984,-0.01121944,0.0800637,-0.06990828,0.08606992,-0.11832032,-0.28630191,-0.21485159,-0.2854811,-0.27742651,0.00930883,-0.26796556,-0.20078778,-0.27927306]","[0.08971044,0.07165939,0.06338761,0.05487193,0.05712026,0.05097183,0.05311522,0.05819193,0.05008766,0.05854249,0.04772057,0.04034151,0.0433294,0.04037464,0.04070115,0.05421685,0.04108805,0.04394308,0.04062606]"
final_eval,val,last,,57,device-00000365,2026-05-06 10:27:01,微信,[5],1,海泰浏览器,11,WPS,0,0.08571474,10,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08571474,0.08265866,0.06150256]","[0.44846028,0.41215512,0.11651426]","[0.44846028,0.41215512,0.09868817,0.03281443,0.11651426,-0.02869501,0.0948637,0.06621234,-0.1815924,0.01174656,-0.2216123,-0.16876906,-0.24092408,-0.27406815,-0.33071974,-0.17459321,-0.26061139,-0.32061225,-0.35657457]","[0.08571474,0.08265866,0.06041592,0.05656435,0.06150256,0.05318995,0.06018531,0.05848538,0.04564856,0.05538512,0.04385778,0.0462377,0.04301893,0.04161648,0.03932438,0.04596918,0.04218029,0.03972387,0.03832069]"
final_eval,val,last,,58,device-00000449,2026-05-14 17:39:46,日历,[9],1,微信,3,WPS,0,0.07412585,6,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.07412585,0.06351998,0.06089396]","[0.32611173,0.17170203,0.12948132]","[0.32611173,0.17170203,0.12948132,0.06158218,0.10042461,0.080267,-0.08201488,0.05944824,-0.05858853,-0.03075279,0.00162934,-0.15092644,-0.13801399,-0.17740896,-0.27205986,-0.07478531,-0.09643602,-0.18216586,-0.18440321]","[0.07412585,0.06351998,0.06089396,0.05689655,0.05915004,0.05796965,0.04928588,0.05677527,0.0504541,0.05187826,0.05358569,0.0460039,0.04660177,0.04480159,0.04075558,0.04964349,0.04858023,0.04458898,0.04448933]"
final_eval,val,last,,59,device-00000449,2026-05-14 17:46:19,日历|微信,"[9,5]",2,备忘录,2,WPS,0,0.0887744,4,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.0887744,0.08385359,0.06883091]","[0.50745487,0.45042881,0.25300953]","[0.50745487,0.45042881,0.19123361,0.07124298,0.25300953,0.07928318,-0.00427099,0.07429048,-0.13943979,-0.06679737,-0.09957782,-0.21078482,-0.22056423,-0.31815755,-0.39287612,-0.22414392,-0.27334365,-0.29461831,-0.32406396]","[0.0887744,0.08385359,0.0647075,0.05739094,0.06883091,0.05785424,0.05321671,0.0575661,0.04648844,0.04999115,0.04837899,0.04328727,0.04286601,0.03888023,0.03608103,0.04271284,0.04066223,0.0398063,0.03865126]"
final_eval,val,last,,60,device-00000449,2026-05-14 17:49:24,日历|微信|备忘录,"[9,5,4]",3,WPS,0,WPS,0,0.10883765,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.10883765,0.08548328,0.06926452]","[0.71422505,0.47268853,0.26230061]","[0.71422505,0.47268853,0.26230061,0.01893682,0.23550841,0.03969128,-0.03823643,0.02613972,-0.03185162,-0.01707982,-0.16537282,-0.34367225,-0.32124126,-0.43354043,-0.45253977,-0.17703892,-0.36557892,-0.27458411,-0.36078802]","[0.10883765,0.08548328,0.06926452,0.05430244,0.06743342,0.05544123,0.05128487,0.05469498,0.05161337,0.05238144,0.04516215,0.03778681,0.03864398,0.03453909,0.03388907,0.04463835,0.03696803,0.04048972,0.03714556]"
final_eval,val,last,,61,device-00000449,2026-05-14 17:50:07,日历|微信|备忘录|WPS,"[9,5,4,2]",4,华为视频,5,华为浏览器,1,0.10634898,6,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.10634898,0.10423192,0.10262306]","[0.69307727,0.6729697,0.65741396]","[0.6729697,0.69307727,0.65741396,0.1634203,0.22606346,-0.03252771,-0.07483359,-0.03835351,-0.31895599,-0.15183473,-0.22193436,-0.32820648,-0.33771348,-0.64529991,-0.62394816,-0.22975367,-0.43981075,-0.3290804,-0.53423673]","[0.10423192,0.10634898,0.10262306,0.06261902,0.06666715,0.05147628,0.04934395,0.05117726,0.03865564,0.04568701,0.04259404,0.03829971,0.03793731,0.02789225,0.0284942,0.04226228,0.03425518,0.03826625,0.03116862]"
final_eval,val,last,,62,device-00000449,2026-05-14 17:51:21,日历|微信|备忘录|WPS|华为视频,"[9,5,4,2,7]",5,华为邮箱,9,WPS,0,0.1199149,9,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.1199149,0.09064474,0.07852621]","[0.83566195,0.55582744,0.41231203]","[0.83566195,0.55582744,0.41231203,0.16938102,0.1944249,0.07129306,0.0420784,0.05372559,-0.08671215,-0.07817578,-0.27609423,-0.37406597,-0.22950011,-0.54448813,-0.50902718,-0.24237242,-0.36211166,-0.35522917,-0.42264]","[0.1199149,0.09064474,0.07852621,0.06159012,0.06315205,0.0558357,0.05422808,0.05486337,0.04767505,0.04808377,0.03944969,0.03576803,0.04133131,0.03016349,0.03125231,0.04080269,0.03619818,0.03644817,0.03407215]"
final_eval,val,last,,63,device-00000469,2026-05-05 21:48:53,微信,[5],1,WPS,0,WPS,0,0.08571474,1,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08571474,0.08265866,0.06150256]","[0.44846028,0.41215512,0.11651426]","[0.44846028,0.41215512,0.09868817,0.03281443,0.11651426,-0.02869501,0.0948637,0.06621234,-0.1815924,0.01174656,-0.2216123,-0.16876906,-0.24092408,-0.27406815,-0.33071974,-0.17459321,-0.26061139,-0.32061225,-0.35657457]","[0.08571474,0.08265866,0.06041592,0.05656435,0.06150256,0.05318995,0.06018531,0.05848538,0.04564856,0.05538512,0.04385778,0.0462377,0.04301893,0.04161648,0.03932438,0.04596918,0.04218029,0.03972387,0.03832069]"
final_eval,val,last,,64,device-00000469,2026-05-05 21:49:08,微信|WPS,"[5,2]",2,微信,3,华为浏览器,1,0.12048184,4,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.12048184,0.10097448,0.08709082]","[0.78687871,0.61024743,0.46233112]","[0.61024743,0.78687871,0.46233112,0.2071941,0.10339975,-0.16796178,0.06244222,-0.07973612,-0.43187428,-0.08814775,-0.3420493,-0.27041814,-0.32908666,-0.60548443,-0.58961117,-0.31250265,-0.4703162,-0.42272687,-0.57307899]","[0.10097448,0.12048184,0.08709082,0.06747887,0.06082617,0.04637027,0.05838521,0.05064721,0.03561426,0.05022297,0.03896139,0.04185462,0.03946972,0.02993822,0.03041723,0.04012974,0.03427116,0.03594153,0.03092427]"
final_eval,val,last,,65,device-00000469,2026-05-05 21:49:13,微信|WPS|微信,"[5,2,5]",3,WPS,0,WPS,0,0.1275904,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.1275904,0.12523359,0.07755837]","[0.86047661,0.84183222,0.36268222]","[0.86047661,0.84183222,0.36268222,0.15680331,0.08219119,-0.13968077,0.08965087,-0.06354059,-0.39454252,-0.0863472,-0.42299935,-0.28099248,-0.34327769,-0.5562312,-0.6374948,-0.42412817,-0.50977588,-0.47366008,-0.57905471]","[0.1275904,0.12523359,0.07755837,0.0631272,0.05858857,0.0469305,0.05902726,0.05064335,0.03637224,0.04950142,0.03535179,0.04074594,0.03828548,0.03094209,0.02852708,0.03531191,0.03241342,0.03360546,0.03024388]"
